Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
5;20;91;91;91026;91026;Gairo;;NU;0;0;1304;2021;77,5442;2022;1293;2022
5;20;91;91;91027;91027;Galtellì;;NU;0;0;2384;2021;56,5299;2022;2356;2022
5;20;91;91;91028;91028;Gavoi;;NU;0;0;2497;2021;38,0588;2022;2488;2022
5;20;91;91;91031;91031;Girasole;;NU;0;0;1335;2021;13,1612;2022;1353;2022
5;20;91;91;91032;91032;Ilbono;;NU;0;0;2004;2021;30,9928;2022;1986;2022
5;20;91;91;91033;91033;Irgoli;;NU;0;0;2232;2021;75,2988;2022;2201;2022
5;20;91;91;91035;91035;Jerzu;;NU;0;0;3054;2021;102,3988;2022;3003;2022
5;20;91;91;91037;91037;Lanusei;;NU;0;0;5091;2021;53,2570;2022;5049;2022
5;20;91;91;91038;91038;Lei;;NU;0;0;470;2021;19,1145;2022;465;2022
5;20;91;91;91039;91039;Loceri;;NU;0;0;1279;2021;19,3857;2022;1287;2022
5;20;91;91;91040;91040;Loculi;;NU;0;0;508;2021;38,1496;2022;491;2022
5;20;91;91;91041;91041;Lodè;;NU;0;0;1529;2021;123,1061;2022;1509;2022
5;20;91;91;91042;91042;Lotzorai;;NU;0;0;2116;2021;16,9268;2022;2126;2022
5;20;91;91;91043;91043;Lula;;NU;0;0;1266;2021;148,7146;2022;1256;2022
5;20;91;91;91044;91044;Macomer;;NU;0;0;9444;2021;122,7635;2022;9352;2022
5;20;91;91;91046;91046;Mamoiada;;NU;0;0;2426;2021;48,8294;2022;2384;2022
5;20;91;91;91047;91047;Meana Sardo;;NU;0;0;1624;2021;73,8038;2022;1599;2022
5;20;91;91;91050;91050;Noragugume;;NU;0;0;286;2021;26,7315;2022;279;2022
5;20;91;91;91051;91051;Nuoro;;NU;1;0;34183;2021;192,0589;2022;33923;2022
5;20;91;91;91055;91055;Oliena;;NU;0;0;6657;2021;165,7372;2022;6607;2022
5;20;91;91;91056;91056;Ollolai;;NU;0;0;1202;2021;27,2372;2022;1174;2022
5;20;91;91;91057;91057;Olzai;;NU;0;0;774;2021;69,8209;2022;766;2022
5;20;91;91;91058;91058;Onanì;;NU;0;0;373;2021;71,9997;2022;359;2022
5;20;91;91;91059;91059;Onifai;;NU;0;0;697;2021;43,1842;2022;709;2022
5;20;91;91;91060;91060;Oniferi;;NU;0;0;873;2021;35,6735;2022;859;2022
5;20;91;91;91061;91061;Orani;;NU;0;0;2723;2021;130,4318;2022;2702;2022
5;20;91;91;91062;91062;Orgosolo;;NU;0;0;3971;2021;222,5958;2022;3948;2022
5;20;91;91;91063;91063;Orosei;;NU;0;0;6833;2021;90,9767;2022;6799;2022
5;20;91;91;91064;91064;Orotelli;;NU;0;0;1905;2021;61,1765;2022;1892;2022
5;20;91;91;91066;91066;Ortueri;;NU;0;0;1049;2021;38,8335;2022;1029;2022
5;20;91;91;91067;91067;Orune;;NU;0;0;2177;2021;128,4462;2022;2141;2022
5;20;91;91;91068;91068;Osidda;;NU;0;0;219;2021;25,6759;2022;217;2022
5;20;91;91;91069;91069;Osini;;NU;0;0;727;2021;39,8137;2022;714;2022
5;20;91;91;91070;91070;Ottana;;NU;0;0;2199;2021;45,0707;2022;2173;2022
5;20;91;91;91071;91071;Ovodda;;NU;0;0;1536;2021;40,8471;2022;1522;2022
5;20;91;91;91072;91072;Perdasdefogu;;NU;0;0;1763;2021;77,7448;2022;1724;2022
5;20;91;91;91073;91073;Posada;;NU;0;0;3020;2021;33,0651;2022;3029;2022
5;20;91;91;91077;91077;Sarule;;NU;0;0;1564;2021;52,7148;2022;1527;2022
5;20;91;91;91083;91083;Silanus;;NU;0;0;2018;2021;47,9347;2022;1984;2022
5;20;91;91;91084;91084;Sindia;;NU;0;0;1609;2021;58,5657;2022;1586;2022
5;20;91;91;91085;91085;Siniscola;;NU;0;0;11245;2021;196,6394;2022;11194;2022
5;20;91;91;91086;91086;Sorgono;;NU;0;0;1529;2021;56,0512;2022;1491;2022
5;20;91;91;91088;91088;Talana;;NU;0;0;964;2021;118,6728;2022;955;2022
5;20;91;91;91089;91089;Tertenia;;NU;0;0;3855;2021;117,6756;2022;3867;2022
5;20;91;91;91090;91090;Teti;;NU;0;0;610;2021;43,8005;2022;595;2022
5;20;91;91;91091;91091;Tiana;;NU;0;0;444;2021;19,3157;2022;435;2022
5;20;91;91;91093;91093;Tonara;;NU;0;0;1812;2021;52,0143;2022;1755;2022
5;20;91;91;91094;91094;Torpè;;NU;0;0;2720;2021;92,2608;2022;2705;2022
5;20;91;91;91095;91095;Tortolì;;NU;0;0;11024;2021;40,3651;2022;10985;2022
5;20;91;91;91097;91097;Triei;;NU;0;0;1071;2021;32,9805;2022;1056;2022
5;20;91;91;91098;91098;Ulassai;;NU;0;0;1369;2021;122,4172;2022;1371;2022
5;20;91;91;91099;91099;Urzulei;;NU;0;0;1125;2021;129,6350;2022;1094;2022
5;20;91;91;91100;91100;Ussassai;;NU;0;0;473;2021;47,3230;2022;448;2022
5;20;91;91;91101;91101;Villagrande Strisaili;;NU;0;0;3011;2021;210,3508;2022;2947;2022
5;20;91;91;91103;91103;Cardedu;;NU;0;0;1927;2021;33,5612;2022;1943;2022
5;20;91;91;91104;91104;Lodine;;NU;0;0;307;2021;7,7001;2022;305;2022
5;20;92;292;92003;92003;Assemini;;CA;0;0;26159;2021;118,1730;2022;25926;2022
5;20;92;292;92009;92009;Cagliari;;CA;1;1;149092;2021;84,8236;2022;148296;2022
5;20;92;292;92011;92011;Capoterra;;CA;0;0;23235;2021;68,5348;2022;23181;2022
5;20;92;292;92015;92015;Decimomannu;;CA;0;0;8336;2021;27,7153;2022;8390;2022
5;20;92;292;92037;92037;Maracalagonis;;CA;0;0;7909;2021;101,3685;2022;7940;2022
5;20;92;292;92050;92050;Pula;;CA;0;0;7106;2021;139,0695;2022;7135;2022
5;20;92;292;92051;92051;Quartu Sant'Elena;;CA;0;0;68853;2021;96,5263;2022;68755;2022
5;20;92;292;92066;92066;Sarroch;;CA;0;0;5057;2021;68,9203;2022;5048;2022
5;20;92;292;92068;92068;Selargius;;CA;0;0;28648;2021;26,7060;2022;28504;2022
5;20;92;292;92074;92074;Sestu;;CA;0;0;20800;2021;48,2630;2022;20811;2022
5;20;92;292;92075;92075;Settimo San Pietro;;CA;0;0;6882;2021;23,2950;2022;6913;2022
5;20;92;292;92080;92080;Sinnai;;CA;0;0;17323;2021;223,9254;2022;17227;2022
5;20;92;292;92090;92090;Uta;;CA;0;0;8671;2021;134,7061;2022;8814;2022
5;20;92;292;92099;92099;Villa San Pietro;;CA;0;0;2165;2021;39,8846;2022;2156;2022
5;20;92;292;92105;92105;Quartucciu;;CA;0;0;12910;2021;27,9312;2022;12852;2022
5;20;92;292;92108;92108;Elmas;;CA;0;0;9424;2021;14,0543;2022;9448;2022
5;20;92;292;92109;92109;Monserrato;;CA;0;0;19118;2021;6,4300;2022;18968;2022
2;6;93;93;93001;93001;Andreis;;PN;0;0;246;2021;26,9502;2022;242;2022
2;6;93;93;93002;93002;Arba;;PN;0;0;1274;2021;15,3112;2022;1280;2022
2;6;93;93;93004;93004;Aviano;;PN;0;0;8866;2021;113,2794;2022;8958;2022
2;6;93;93;93005;93005;Azzano Decimo;;PN;0;0;15660;2021;51,3374;2022;15712;2022
2;6;93;93;93006;93006;Barcis;;PN;0;0;226;2021;103,4106;2022;220;2022
2;6;93;93;93007;93007;Brugnera;;PN;0;0;9268;2021;29,1198;2022;9239;2022
2;6;93;93;93008;93008;Budoia;;PN;0;0;2492;2021;37,3583;2022;2475;2022
2;6;93;93;93009;93009;Caneva;;PN;0;0;6254;2021;41,7936;2022;6264;2022
2;6;93;93;93010;93010;Casarsa della Delizia;;PN;0;0;8240;2021;20,4657;2022;8208;2022
2;6;93;93;93011;93011;Castelnovo del Friuli;;PN;0;0;831;2021;22,4811;2022;852;2022
2;6;93;93;93012;93012;Cavasso Nuovo;;PN;0;0;1501;2021;10,5962;2022;1492;2022
2;6;93;93;93013;93013;Chions;;PN;0;0;5100;2021;33,4463;2022;5067;2022
2;6;93;93;93014;93014;Cimolais;;PN;0;0;343;2021;100,8491;2022;349;2022
2;6;93;93;93015;93015;Claut;;PN;0;0;883;2021;165,9013;2022;887;2022
2;6;93;93;93016;93016;Clauzetto;;PN;0;0;372;2021;28,3079;2022;370;2022
2;6;93;93;93017;93017;Cordenons;;PN;0;0;17886;2021;56,3377;2022;17844;2022
2;6;93;93;93018;93018;Cordovado;;PN;0;0;2726;2021;12,0179;2022;2738;2022
2;6;93;93;93019;93019;Erto e Casso;;PN;0;0;373;2021;52,4172;2022;373;2022
2;6;93;93;93020;93020;Fanna;;PN;0;0;1480;2021;10,2629;2022;1468;2022
2;6;93;93;93021;93021;Fiume Veneto;;PN;0;0;11739;2021;35,7653;2022;11786;2022
2;6;93;93;93022;93022;Fontanafredda;;PN;0;0;12762;2021;46,4017;2022;12841;2022
2;6;93;93;93024;93024;Frisanco;;PN;0;0;559;2021;60,9871;2022;574;2022
2;6;93;93;93025;93025;Maniago;;PN;0;0;11555;2021;69,4596;2022;11526;2022
2;6;93;93;93026;93026;Meduno;;PN;0;0;1504;2021;31,5906;2022;1502;2022
2;6;93;93;93027;93027;Montereale Valcellina;;PN;0;0;4267;2021;67,8804;2022;4228;2022
2;6;93;93;93028;93028;Morsano al Tagliamento;;PN;0;0;2680;2021;32,5330;2022;2674;2022
2;6;93;93;93029;93029;Pasiano di Pordenone;;PN;0;0;7760;2021;45,5945;2022;7847;2022
2;6;93;93;93030;93030;Pinzano al Tagliamento;;PN;0;0;1498;2021;21,9508;2022;1521;2022
2;6;93;93;93031;93031;Polcenigo;;PN;0;0;3123;2021;49,6883;2022;3121;2022
2;6;93;93;93032;93032;Porcia;;PN;0;0;14985;2021;29,5339;2022;14994;2022
2;6;93;93;93033;93033;Pordenone;;PN;1;0;51617;2021;38,2130;2022;51842;2022
2;6;93;93;93034;93034;Prata di Pordenone;;PN;0;0;8350;2021;22,9612;2022;8325;2022
2;6;93;93;93035;93035;Pravisdomini;;PN;0;0;3410;2021;16,2091;2022;3444;2022
2;6;93;93;93036;93036;Roveredo in Piano;;PN;0;0;5860;2021;15,9257;2022;5826;2022
2;6;93;93;93037;93037;Sacile;;PN;0;0;19877;2021;32,7407;2022;19904;2022
2;6;93;93;93038;93038;San Giorgio della Richinvelda;;PN;0;0;4531;2021;48,1525;2022;4554;2022
2;6;93;93;93039;93039;San Martino al Tagliamento;;PN;0;0;1453;2021;17,9790;2022;1457;2022
2;6;93;93;93040;93040;San Quirino;;PN;0;0;4191;2021;51,7577;2022;4247;2022
2;6;93;93;93041;93041;San Vito al Tagliamento;;PN;0;0;15097;2021;60,8716;2022;15210;2022
2;6;93;93;93042;93042;Sequals;;PN;0;0;2170;2021;27,7045;2022;2170;2022
2;6;93;93;93043;93043;Sesto al Reghena;;PN;0;0;6301;2021;40,6726;2022;6333;2022
2;6;93;93;93044;93044;Spilimbergo;;PN;0;0;11826;2021;71,8756;2022;11838;2022
2;6;93;93;93045;93045;Tramonti di Sopra;;PN;0;0;271;2021;125,1432;2022;276;2022
2;6;93;93;93046;93046;Tramonti di Sotto;;PN;0;0;339;2021;85,5471;2022;326;2022
2;6;93;93;93047;93047;Travesio;;PN;0;0;1783;2021;28,3791;2022;1785;2022
2;6;93;93;93049;93049;Vito d'Asio;;PN;0;0;720;2021;53,7144;2022;720;2022
2;6;93;93;93050;93050;Vivaro;;PN;0;0;1292;2021;37,6768;2022;1318;2022
2;6;93;93;93051;93051;Zoppola;;PN;0;0;8346;2021;45,5352;2022;8308;2022
2;6;93;93;93052;93052;Vajont;;PN;0;0;1669;2021;1,5858;2022;1635;2022
2;6;93;93;93053;93053;Valvasone Arzene;;PN;0;0;3917;2021;29,6750;2022;3963;2022
4;14;94;94;94001;94001;Acquaviva d'Isernia;;IS;0;0;377;2021;13,5139;2022;369;2022
4;14;94;94;94002;94002;Agnone;;IS;0;0;4703;2021;96,8489;2022;4679;2022
4;14;94;94;94003;94003;Bagnoli del Trigno;;IS;0;0;649;2021;36,8009;2022;636;2022
4;14;94;94;94004;94004;Belmonte del Sannio;;IS;0;0;646;2021;20,3167;2022;638;2022
4;14;94;94;94005;94005;Cantalupo nel Sannio;;IS;0;0;725;2021;15,6380;2022;717;2022
4;14;94;94;94006;94006;Capracotta;;IS;0;0;815;2021;42,5447;2022;799;2022
4;14;94;94;94007;94007;Carovilli;;IS;0;0;1273;2021;41,5626;2022;1244;2022
4;14;94;94;94008;94008;Carpinone;;IS;0;0;1042;2021;32,4292;2022;1035;2022
4;14;94;94;94009;94009;Castel del Giudice;;IS;0;0;322;2021;14,8083;2022;308;2022
4;14;94;94;94010;94010;Castelpetroso;;IS;0;0;1565;2021;22,7064;2022;1548;2022
4;14;94;94;94011;94011;Castelpizzuto;;IS;0;0;139;2021;15,3894;2022;132;2022
4;14;94;94;94012;94012;Castel San Vincenzo;;IS;0;0;461;2021;21,9784;2022;440;2022
4;14;94;94;94013;94013;Castelverrino;;IS;0;0;100;2021;6,1987;2022;98;2022
4;14;94;94;94014;94014;Cerro al Volturno;;IS;0;0;1155;2021;23,7896;2022;1152;2022
4;14;94;94;94015;94015;Chiauci;;IS;0;0;206;2021;15,8538;2022;198;2022
4;14;94;94;94016;94016;Civitanova del Sannio;;IS;0;0;890;2021;50,4723;2022;881;2022
4;14;94;94;94017;94017;Colli a Volturno;;IS;0;0;1271;2021;25,2496;2022;1268;2022
4;14;94;94;94018;94018;Conca Casale;;IS;0;0;175;2021;14,4295;2022;178;2022
4;14;94;94;94019;94019;Filignano;;IS;0;0;586;2021;30,8761;2022;574;2022
4;14;94;94;94020;94020;Forlì del Sannio;;IS;0;0;633;2021;32,5615;2022;621;2022
4;14;94;94;94021;94021;Fornelli;;IS;0;0;1791;2021;23,1728;2022;1801;2022
4;14;94;94;94022;94022;Frosolone;;IS;0;0;2889;2021;49,8862;2022;2830;2022
4;14;94;94;94023;94023;Isernia;;IS;1;0;20748;2021;69,1501;2022;20685;2022
4;14;94;94;94024;94024;Longano;;IS;0;0;637;2021;27,3727;2022;633;2022
4;14;94;94;94025;94025;Macchia d'Isernia;;IS;0;0;1030;2021;17,7115;2022;1014;2022
4;14;94;94;94026;94026;Macchiagodena;;IS;0;0;1655;2021;34,3511;2022;1648;2022
4;14;94;94;94027;94027;Miranda;;IS;0;0;957;2021;22,1461;2022;945;2022
4;14;94;94;94028;94028;Montaquila;;IS;0;0;2303;2021;25,4490;2022;2283;2022
4;14;94;94;94029;94029;Montenero Val Cocchiara;;IS;0;0;503;2021;22,0188;2022;490;2022
4;14;94;94;94030;94030;Monteroduni;;IS;0;0;2037;2021;37,2123;2022;2072;2022
4;14;94;94;94031;94031;Pesche;;IS;0;0;1517;2021;12,9625;2022;1513;2022
4;14;94;94;94032;94032;Pescolanciano;;IS;0;0;810;2021;34,7337;2022;787;2022
4;14;94;94;94033;94033;Pescopennataro;;IS;0;0;233;2021;18,8320;2022;239;2022
4;14;94;94;94034;94034;Pettoranello del Molise;;IS;0;0;449;2021;15,5840;2022;446;2022
4;14;94;94;94035;94035;Pietrabbondante;;IS;0;0;635;2021;27,4436;2022;606;2022
4;14;94;94;94036;94036;Pizzone;;IS;0;0;315;2021;33,4825;2022;309;2022
4;14;94;94;94037;94037;Poggio Sannita;;IS;0;0;584;2021;25,7363;2022;570;2022
4;14;94;94;94038;94038;Pozzilli;;IS;0;0;2174;2021;34,6596;2022;2195;2022
4;14;94;94;94039;94039;Rionero Sannitico;;IS;0;0;998;2021;29,2126;2022;977;2022
4;14;94;94;94040;94040;Roccamandolfi;;IS;0;0;857;2021;53,6624;2022;844;2022
4;14;94;94;94041;94041;Roccasicura;;IS;0;0;492;2021;28,6049;2022;485;2022
4;14;94;94;94042;94042;Rocchetta a Volturno;;IS;0;0;1074;2021;23,3408;2022;1071;2022
4;14;94;94;94043;94043;San Pietro Avellana;;IS;0;0;439;2021;44,9456;2022;418;2022
4;14;94;94;94044;94044;Sant'Agapito;;IS;0;0;1411;2021;15,9289;2022;1377;2022
4;14;94;94;94045;94045;Santa Maria del Molise;;IS;0;0;664;2021;17,1965;2022;643;2022
4;14;94;94;94046;94046;Sant'Angelo del Pesco;;IS;0;0;325;2021;15,5896;2022;320;2022
4;14;94;94;94047;94047;Sant'Elena Sannita;;IS;0;0;270;2021;14,0760;2022;293;2022
4;14;94;94;94048;94048;Scapoli;;IS;0;0;591;2021;18,9353;2022;587;2022
4;14;94;94;94049;94049;Sessano del Molise;;IS;0;0;663;2021;25,3179;2022;668;2022
4;14;94;94;94050;94050;Sesto Campano;;IS;0;0;2140;2021;35,3823;2022;2148;2022
4;14;94;94;94051;94051;Vastogirardi;;IS;0;0;634;2021;60,7034;2022;627;2022
4;14;94;94;94052;94052;Venafro;;IS;0;0;11006;2021;46,3861;2022;10873;2022
5;20;95;95;95001;95001;Abbasanta;;OR;0;0;2594;2021;39,8467;2022;2585;2022
5;20;95;95;95002;95002;Aidomaggiore;;OR;0;0;398;2021;41,2049;2022;395;2022
5;20;95;95;95003;95003;Albagiara;;OR;0;0;246;2021;8,8828;2022;241;2022
5;20;95;95;95004;95004;Ales;;OR;0;0;1293;2021;22,4525;2022;1267;2022
5;20;95;95;95005;95005;Allai;;OR;0;0;358;2021;27,3603;2022;357;2022
5;20;95;95;95006;95006;Arborea;;OR;0;0;3777;2021;94,8353;2022;3746;2022
5;20;95;95;95007;95007;Ardauli;;OR;0;0;780;2021;20,5296;2022;764;2022
5;20;95;95;95008;95008;Assolo;;OR;0;0;348;2021;16,3626;2022;342;2022
5;20;95;95;95009;95009;Asuni;;OR;0;0;311;2021;21,3435;2022;303;2022
5;20;95;95;95010;95010;Baradili;;OR;0;0;76;2021;5,5741;2022;78;2022
5;20;95;95;95011;95011;Baratili San Pietro;;OR;0;0;1211;2021;6,0967;2022;1220;2022
5;20;95;95;95012;95012;Baressa;;OR;0;0;568;2021;12,5115;2022;559;2022
5;20;95;95;95013;95013;Bauladu;;OR;0;0;647;2021;24,2197;2022;632;2022
5;20;95;95;95014;95014;Bidonì;;OR;0;0;128;2021;11,7239;2022;126;2022
5;20;95;95;95015;95015;Bonarcado;;OR;0;0;1519;2021;28,4118;2022;1525;2022
5;20;95;95;95016;95016;Boroneddu;;OR;0;0;154;2021;4,5887;2022;150;2022
5;20;95;95;95017;95017;Busachi;;OR;0;0;1172;2021;59,0266;2022;1153;2022
5;20;95;95;95018;95018;Cabras;;OR;0;0;8809;2021;102,4022;2022;8749;2022
5;20;95;95;95019;95019;Cuglieri;;OR;0;0;2487;2021;120,6696;2022;2468;2022
5;20;95;95;95020;95020;Fordongianus;;OR;0;0;850;2021;39,4817;2022;831;2022
5;20;95;95;95021;95021;Ghilarza;;OR;0;0;4241;2021;55,4598;2022;4181;2022
5;20;95;95;95022;95022;Gonnoscodina;;OR;0;0;436;2021;8,8205;2022;433;2022
5;20;95;95;95023;95023;Gonnosnò;;OR;0;0;712;2021;15,4583;2022;708;2022
5;20;95;95;95024;95024;Gonnostramatza;;OR;0;0;809;2021;17,6423;2022;808;2022
5;20;95;95;95025;95025;Marrubiu;;OR;0;0;4643;2021;61,2348;2022;4611;2022
5;20;95;95;95026;95026;Masullas;;OR;0;0;1012;2021;18,6805;2022;1006;2022
5;20;95;95;95027;95027;Milis;;OR;0;0;1433;2021;18,6689;2022;1396;2022
5;20;95;95;95028;95028;Mogorella;;OR;0;0;412;2021;17,0637;2022;408;2022
5;20;95;95;95029;95029;Mogoro;;OR;0;0;3959;2021;48,9856;2022;3907;2022
5;20;95;95;95030;95030;Morgongiori;;OR;0;0;661;2021;45,1966;2022;661;2022
5;20;95;95;95031;95031;Narbolia;;OR;0;0;1692;2021;40,5455;2022;1666;2022
5;20;95;95;95032;95032;Neoneli;;OR;0;0;622;2021;48,0138;2022;608;2022
5;20;95;95;95033;95033;Norbello;;OR;0;0;1141;2021;26,1808;2022;1125;2022
5;20;95;95;95034;95034;Nughedu Santa Vittoria;;OR;0;0;441;2021;28,5716;2022;433;2022
5;20;95;95;95035;95035;Nurachi;;OR;0;0;1692;2021;15,9654;2022;1683;2022
5;20;95;95;95036;95036;Nureci;;OR;0;0;320;2021;12,8763;2022;314;2022
5;20;95;95;95037;95037;Ollastra;;OR;0;0;1144;2021;21,4698;2022;1129;2022
5;20;95;95;95038;95038;Oristano;;OR;1;0;30653;2021;84,7060;2022;30447;2022
5;20;95;95;95039;95039;Palmas Arborea;;OR;0;0;1475;2021;39,3276;2022;1483;2022
5;20;95;95;95040;95040;Pau;;OR;0;0;276;2021;13,8159;2022;274;2022
5;20;95;95;95041;95041;Paulilatino;;OR;0;0;2096;2021;103,8471;2022;2116;2022
5;20;95;95;95042;95042;Pompu;;OR;0;0;215;2021;5,3156;2022;219;2022
5;20;95;95;95043;95043;Riola Sardo;;OR;0;0;2060;2021;48,1088;2022;2040;2022
5;20;95;95;95044;95044;Ruinas;;OR;0;0;621;2021;30,4582;2022;600;2022
5;20;95;95;95045;95045;Samugheo;;OR;0;0;2796;2021;81,2826;2022;2757;2022
5;20;95;95;95046;95046;San Nicolò d'Arcidano;;OR;0;0;2526;2021;28,3573;2022;2490;2022
5;20;95;95;95047;95047;Santa Giusta;;OR;0;0;4646;2021;69,2878;2022;4643;2022
5;20;95;95;95048;95048;Villa Sant'Antonio;;OR;0;0;333;2021;19,0563;2022;330;2022
5;20;95;95;95049;95049;Santu Lussurgiu;;OR;0;0;2229;2021;99,7954;2022;2217;2022
5;20;95;95;95050;95050;San Vero Milis;;OR;0;0;2434;2021;72,4951;2022;2423;2022
5;20;95;95;95051;95051;Scano di Montiferro;;OR;0;0;1417;2021;60,4943;2022;1404;2022
5;20;95;95;95052;95052;Sedilo;;OR;0;0;1995;2021;68,4525;2022;1955;2022
5;20;95;95;95053;95053;Seneghe;;OR;0;0;1682;2021;57,7978;2022;1643;2022
5;20;95;95;95054;95054;Senis;;OR;0;0;424;2021;16,0629;2022;406;2022
5;20;95;95;95055;95055;Sennariolo;;OR;0;0;155;2021;15,6305;2022;156;2022
5;20;95;95;95056;95056;Siamaggiore;;OR;0;0;884;2021;13,1728;2022;870;2022
5;20;95;95;95057;95057;Siamanna;;OR;0;0;773;2021;28,3564;2022;766;2022
5;20;95;95;95058;95058;Simala;;OR;0;0;284;2021;13,3786;2022;284;2022
5;20;95;95;95059;95059;Simaxis;;OR;0;0;2146;2021;27,8198;2022;2136;2022
5;20;95;95;95060;95060;Sini;;OR;0;0;485;2021;8,7507;2022;441;2022
5;20;95;95;95061;95061;Siris;;OR;0;0;223;2021;6,0046;2022;227;2022
5;20;95;95;95062;95062;Solarussa;;OR;0;0;2291;2021;31,8588;2022;2283;2022
5;20;95;95;95063;95063;Sorradile;;OR;0;0;349;2021;26,3403;2022;344;2022
5;20;95;95;95064;95064;Tadasuni;;OR;0;0;141;2021;5,0942;2022;138;2022
5;20;95;95;95065;95065;Terralba;;OR;0;0;9792;2021;49,9697;2022;9734;2022
5;20;95;95;95066;95066;Tramatza;;OR;0;0;937;2021;16,7998;2022;932;2022
5;20;95;95;95067;95067;Tresnuraghes;;OR;0;0;1051;2021;31,4949;2022;1020;2022
5;20;95;95;95068;95068;Ulà Tirso;;OR;0;0;475;2021;18,8464;2022;463;2022
5;20;95;95;95069;95069;Uras;;OR;0;0;2697;2021;39,2389;2022;2675;2022
5;20;95;95;95070;95070;Usellus;;OR;0;0;727;2021;35,0595;2022;710;2022
5;20;95;95;95071;95071;Villanova Truschedu;;OR;0;0;293;2021;16,6096;2022;286;2022
5;20;95;95;95072;95072;Villaurbana;;OR;0;0;1490;2021;58,6996;2022;1468;2022
5;20;95;95;95073;95073;Villa Verde;;OR;0;0;288;2021;17,6512;2022;277;2022
5;20;95;95;95074;95074;Zeddiani;;OR;0;0;1131;2021;11,8091;2022;1130;2022
5;20;95;95;95075;95075;Zerfaliu;;OR;0;0;1017;2021;15,5608;2022;1000;2022
5;20;95;95;95076;95076;Siapiccia;;OR;0;0;344;2021;17,9312;2022;347;2022
5;20;95;95;95077;95077;Curcuris;;OR;0;0;311;2021;7,1806;2022;302;2022
5;20;95;95;95078;95078;Soddì;;OR;0;0;120;2021;5,2425;2022;123;2022
5;20;95;95;95079;95079;Bosa;;OR;0;0;7539;2021;128,5458;2022;7488;2022
5;20;95;95;95080;95080;Flussio;;OR;0;0;426;2021;6,8743;2022;412;2022
5;20;95;95;95082;95082;Laconi;;OR;0;0;1685;2021;124,7511;2022;1674;2022
5;20;95;95;95083;95083;Magomadas;;OR;0;0;604;2021;9,0740;2022;602;2022
5;20;95;95;95084;95084;Modolo;;OR;0;0;155;2021;2,4744;2022;170;2022
5;20;95;95;95085;95085;Montresta;;OR;0;0;440;2021;31,1596;2022;438;2022
5;20;95;95;95086;95086;Sagama;;OR;0;0;195;2021;11,7227;2022;191;2022
5;20;95;95;95087;95087;Suni;;OR;0;0;994;2021;47,4625;2022;977;2022
5;20;95;95;95088;95088;Tinnura;;OR;0;0;239;2021;3,8487;2022;246;2022
1;1;96;96;96001;96001;Ailoche;;BI;0;0;314;2021;10,7830;2022;307;2022
1;1;96;96;96002;96002;Andorno Micca;;BI;0;0;3043;2021;11,8870;2022;3038;2022
1;1;96;96;96003;96003;Benna;;BI;0;0;1146;2021;9,3752;2022;1132;2022
1;1;96;96;96004;96004;Biella;;BI;1;0;42783;2021;46,6885;2022;42677;2022
1;1;96;96;96005;96005;Bioglio;;BI;0;0;905;2021;18,8452;2022;892;2022
1;1;96;96;96006;96006;Borriana;;BI;0;0;861;2021;5,3450;2022;860;2022
1;1;96;96;96007;96007;Brusnengo;;BI;0;0;1975;2021;10,4543;2022;1958;2022
1;1;96;96;96008;96008;Callabiana;;BI;0;0;147;2021;6,5574;2022;140;2022
1;1;96;96;96009;96009;Camandona;;BI;0;0;311;2021;9,2001;2022;309;2022
1;1;96;96;96010;96010;Camburzano;;BI;0;0;1120;2021;3,8025;2022;1108;2022
1;1;96;96;96012;96012;Candelo;;BI;0;0;7271;2021;15,1210;2022;7247;2022
1;1;96;96;96013;96013;Caprile;;BI;0;0;196;2021;11,5954;2022;192;2022
1;1;96;96;96014;96014;Casapinta;;BI;0;0;397;2021;2,8609;2022;379;2022
1;1;96;96;96015;96015;Castelletto Cervo;;BI;0;0;796;2021;14,9024;2022;773;2022
1;1;96;96;96016;96016;Cavaglià;;BI;0;0;3546;2021;25,6252;2022;3525;2022
1;1;96;96;96018;96018;Cerrione;;BI;0;0;2810;2021;27,9873;2022;2765;2022
1;1;96;96;96019;96019;Coggiola;;BI;0;0;1651;2021;23,7819;2022;1636;2022
1;1;96;96;96020;96020;Cossato;;BI;0;0;14015;2021;27,7337;2022;13965;2022
1;1;96;96;96021;96021;Crevacuore;;BI;0;0;1390;2021;8,6006;2022;1380;2022
1;1;96;96;96023;96023;Curino;;BI;0;0;463;2021;21,6494;2022;474;2022
1;1;96;96;96024;96024;Donato;;BI;0;0;710;2021;12,0686;2022;701;2022
1;1;96;96;96025;96025;Dorzano;;BI;0;0;528;2021;4,7415;2022;530;2022
1;1;96;96;96026;96026;Gaglianico;;BI;0;0;3741;2021;4,5050;2022;3793;2022
1;1;96;96;96027;96027;Gifflenga;;BI;0;0;104;2021;2,2560;2022;101;2022
1;1;96;96;96028;96028;Graglia;;BI;0;0;1466;2021;20,1389;2022;1464;2022
1;1;96;96;96030;96030;Magnano;;BI;0;0;366;2021;10,5558;2022;354;2022
